TransactionID,ProductID,ProductName,Category,Price,QuantitySold,SaleDate,Season,Year,DiscountApplied,TransactionAmount,CustomerLoyalty
T21323,P00040,Dish Drying Rack,Home Decor,95,2,18/03/2020,Spring,2020,0,1615,1
T36299,P00025,External Hard Drive,Accessories,21,14,16/07/2022,Spring,2022,10,147,1
T66052,P00035,Formal Suit,Clothing,17,5,28/01/2018,Summer,2018,30,34,1
T94950,P00056,Science Textbook,Books,36,16,02/03/2017,Fall,2017,5,72,1
T16217,P00048,Microwave Oven,Home Decor,98,7,01/03/2023,Spring,2023,10,1862,2
T38156,P00052,Smartphone Case,Accessories,25,9,13/05/2015,Winter,2015,15,250,2
T85098,P00039,Water Filter Pitcher,Home Decor,23,2,06/05/2020,Winter,2020,20,161,3
T17895,P00047,Mechanical Keyboard,Electronics,72,10,25/12/2017,Summer,2017,10,216,1
T58545,P00045,Casual Sneakers,Footwear,201,17,14/07/2018,Spring,2018,0,3216,4
T68336,P00029,LED Desk Lamp,Home Decor,99,10,28/06/2018,Winter,2018,0,1782,4
T54216,P00041,Hiking Boots,Footwear,29,1,11/12/2022,Winter,2022,15,522,1
T41711,P00015,Flip-Flops,Footwear,281,4,16/04/2018,Summer,2018,20,3653,4
T77412,P00019,Fiction Novel,Books,78,15,21/06/2019,Spring,2019,5,468,4
T98916,P00018,External Hard Drive,Accessories,54,13,01/02/2016,Spring,2016,0,594,4
T26040,P00052,Laptop Stand,Accessories,56,14,15/11/2020,Summer,2020,0,896,3
T68485,P00012,Cordless Vacuum,Home Decor,37,13,25/03/2018,Fall,2018,0,333,4
T81329,P00053,Cookbook,Books,92,11,09/06/2017,Spring,2017,20,1196,3
T45270,P00047,Cutting Board,Home Decor,25,4,10/04/2018,Fall,2018,10,100,4
T39027,P00053,Sweatpants,Clothing,153,9,01/08/2015,Summer,2015,10,153,1
T64572,P00034,Electric Kettle,Home Decor,40,11,07/11/2023,Summer,2023,10,320,4
T41768,P00043,E-Reader,Electronics,87,2,10/03/2018,Summer,2018,10,696,2
T49403,P00017,Fiction Novel,Books,95,10,18/01/2018,Fall,2018,0,1520,2
T15139,P00034,External Hard Drive,Accessories,89,5,11/11/2015,Spring,2015,10,445,3
T81112,P00006,VR Headset,Electronics,55,4,26/06/2020,Winter,2020,20,1045,4
T97002,P00043,Smartphone Case,Accessories,26,3,04/02/2015,Winter,2015,0,104,3
T48325,P00047,Biography,Books,67,15,18/01/2021,Spring,2021,30,1072,3
T53895,P00023,LED Desk Lamp,Home Decor,61,6,05/02/2018,Summer,2018,15,366,1
T56847,P00037,Dish Drying Rack,Home Decor,43,3,26/08/2016,Fall,2016,0,387,1
T18821,P00018,Hiking Boots,Footwear,95,17,13/08/2023,Winter,2023,10,1235,4
T39318,P00043,Mystery Novel,Books,72,9,26/10/2017,Fall,2017,20,936,1
T24164,P00023,Air Fryer,Home Decor,31,9,07/01/2021,Spring,2021,0,465,1
T82435,P00016,Gaming Mouse,Accessories,39,10,15/09/2022,Summer,2022,0,312,2
T90571,P00037,Dish Drying Rack,Home Decor,43,1,24/02/2016,Spring,2016,0,43,1
T15660,P00054,Casual Sneakers,Footwear,211,5,25/08/2015,Winter,2015,15,2743,2
T10310,P00047,Hoodie,Clothing,89,4,11/03/2017,Fall,2017,15,1335,4
T55321,P00037,HD Webcam,Accessories,99,12,02/08/2017,Winter,2017,15,792,2
T22168,P00039,Wireless Earbuds,Electronics,68,15,04/09/2018,Spring,2018,10,816,4
T88192,P00048,Air Fryer,Home Decor,12,1,02/09/2017,Fall,2017,0,12,3
T56486,P00036,Smart Thermostat,Electronics,37,4,13/03/2022,Spring,2022,20,333,1
T88771,P00045,Denim Jeans,Clothing,143,19,12/05/2017,Winter,2017,20,2002,2
T36743,P00059,Science Textbook,Books,71,16,12/03/2018,Summer,2018,20,710,3
T34683,P00044,Running Shoes,Footwear,58,7,23/09/2019,Winter,2019,15,58,3
T54718,P00034,External Hard Drive,Accessories,65,10,19/10/2021,Fall,2021,10,520,1
T38762,P00030,Portable Fan,Home Decor,23,10,07/06/2019,Fall,2019,5,253,1
T58061,P00048,LED Desk Lamp,Home Decor,22,12,17/06/2019,Summer,2019,20,66,1
T38040,P00015,Travel Guide,Books,67,11,07/11/2020,Spring,2020,0,469,4
T66978,P00028,Biography,Books,32,12,28/10/2015,Fall,2015,0,64,4
T79236,P00051,Electric Kettle,Home Decor,92,1,20/10/2017,Fall,2017,0,184,4
T23198,P00046,Self-Help Book,Books,35,16,21/02/2022,Summer,2022,20,560,1
T71178,P00014,Hoodie,Clothing,175,7,15/07/2018,Spring,2018,0,875,3
T64749,P00015,Wireless Keyboard,Accessories,97,1,26/12/2019,Fall,2019,0,1164,3
T77080,P00017,Sweatpants,Clothing,73,5,22/10/2017,Winter,2017,0,73,2
T60484,P00050,Self-Help Book,Books,43,13,28/09/2015,Spring,2015,20,645,4
T54553,P00016,Gaming Mouse,Accessories,39,7,04/10/2017,Fall,2017,5,546,4
T36178,P00018,Dish Drying Rack,Home Decor,44,9,18/12/2022,Fall,2022,20,396,2
T46629,P00019,Gaming Mouse,Accessories,15,16,14/01/2021,Winter,2021,15,15,2
T25854,P00010,Fitness Tracker,Electronics,58,2,11/11/2017,Spring,2017,30,522,1
T70979,P00027,Dress Shoes,Footwear,225,12,22/04/2022,Fall,2022,0,2700,1
T95991,P00048,Cordless Vacuum,Home Decor,98,10,14/07/2023,Winter,2023,15,1078,3
T34344,P00047,Cutting Board,Home Decor,25,9,25/08/2020,Winter,2020,0,100,1
T82573,P00009,Raincoat,Clothing,145,8,05/05/2018,Fall,2018,0,1450,1
T25154,P00020,Smartphone Case,Accessories,33,5,15/03/2023,Winter,2023,0,594,1
T64666,P00014,Wi-Fi Router,Electronics,33,2,05/01/2022,Fall,2022,0,627,1
T97444,P00028,Denim Jeans,Clothing,39,4,15/08/2016,Winter,2016,0,78,1
T54034,P00032,Gaming Mouse,Accessories,82,13,01/06/2015,Spring,2015,0,246,1
T32707,P00006,Gaming Mouse,Accessories,25,13,02/05/2022,Fall,2022,0,75,3
T49470,P00052,Hoodie,Clothing,187,11,09/03/2019,Spring,2019,0,3179,4
T32586,P00048,Air Fryer,Home Decor,56,17,01/05/2021,Summer,2021,0,672,1
T23460,P00011,Water Filter Pitcher,Home Decor,87,7,26/01/2018,Summer,2018,15,261,3
T84811,P00017,Water Filter Pitcher,Home Decor,77,5,02/12/2018,Spring,2018,0,1078,1
T40534,P00036,Smartwatch,Electronics,90,15,26/09/2015,Winter,2015,20,990,2
T64950,P00047,Smartwatch,Electronics,72,12,16/07/2015,Fall,2015,0,1008,4
T83482,P00056,External Hard Drive,Accessories,51,13,05/05/2021,Summer,2021,0,612,4
T92517,P00036,External Hard Drive,Accessories,61,2,05/02/2023,Winter,2023,0,610,3
T93472,P00031,Travel Guide,Books,98,7,13/01/2015,Winter,2015,0,392,1
T20715,P00046,Bluetooth Speaker,Electronics,50,7,15/11/2022,Spring,2022,10,900,3
T92418,P00047,Portable Fan,Home Decor,21,17,03/04/2021,Summer,2021,0,315,1
T12947,P00012,4K TV,Electronics,25,9,17/05/2021,Spring,2021,0,450,3
T83995,P00056,Hiking Boots,Footwear,201,18,05/07/2019,Fall,2019,15,3819,4
T74493,P00041,Wireless Earbuds,Electronics,51,3,19/09/2015,Summer,2015,15,612,4
T85389,P00026,Hoodie,Clothing,135,1,11/03/2017,Summer,2017,0,270,1
T49831,P00006,Fitness Tracker,Electronics,49,1,02/04/2015,Winter,2015,0,294,4
T40221,P00042,Flip-Flops,Footwear,281,2,09/05/2015,Spring,2015,0,1686,1
T34932,P00010,Gaming Mouse,Accessories,51,15,17/02/2019,Spring,2019,0,561,1
T41966,P00034,Dish Drying Rack,Home Decor,13,1,11/10/2018,Fall,2018,20,182,2
T48051,P00045,Hiking Boots,Footwear,28,1,07/11/2023,Winter,2023,20,308,4
T28524,P00052,USB Flash Drive,Accessories,83,16,04/06/2015,Spring,2015,10,1494,4
T19582,P00022,Fiction Novel,Books,72,19,25/01/2016,Spring,2016,0,792,2
T24150,P00044,Formal Suit,Clothing,180,19,05/08/2020,Fall,2020,10,3420,4
T79617,P00016,Portable Fan,Home Decor,92,15,13/08/2018,Spring,2018,0,1104,4
T68423,P00012,Monitor Arm,Electronics,61,6,27/06/2019,Fall,2019,15,732,3
T87737,P00050,Sweatpants,Clothing,31,5,26/12/2017,Spring,2017,0,62,3
T92217,P00004,Wireless Earbuds,Electronics,68,18,15/12/2017,Winter,2017,0,1292,4
T91450,P00046,Denim Jeans,Clothing,101,5,24/12/2017,Winter,2017,0,707,2
T53117,P00037,Dish Drying Rack,Home Decor,43,6,21/09/2023,Fall,2023,15,774,1
T40190,P00044,Digital Camera,Electronics,98,6,19/08/2019,Winter,2019,0,98,1
T42523,P00035,VR Headset,Electronics,24,3,18/11/2021,Fall,2021,0,384,1
T83431,P00005,Sweatpants,Clothing,65,14,14/06/2017,Winter,2017,0,65,4
T95153,P00018,Hiking Boots,Footwear,187,19,11/04/2021,Summer,2021,0,1309,2
T54440,P00039,4K TV,Electronics,77,16,24/09/2023,Summer,2023,20,385,2
T44834,P00044,Dress Shoes,Footwear,173,18,21/07/2020,Winter,2020,5,2422,3
T83245,P00052,Toaster Oven,Home Decor,32,11,12/04/2016,Spring,2016,0,512,3
T31230,P00018,Hiking Boots,Footwear,142,8,07/07/2017,Summer,2017,5,426,1
T15546,P00024,Electric Kettle,Home Decor,79,16,03/09/2020,Winter,2020,0,237,1
T89104,P00012,4K TV,Electronics,25,16,07/11/2021,Spring,2021,0,250,4
T87293,P00003,T-Shirt,Clothing,181,17,04/09/2017,Fall,2017,5,362,4
T57916,P00041,Flip-Flops,Footwear,143,5,11/09/2019,Summer,2019,0,1573,1
T25995,P00041,Running Shoes,Footwear,276,5,18/09/2019,Winter,2019,15,552,3
T27526,P00029,Digital Camera,Electronics,96,6,08/04/2021,Summer,2021,5,1824,2
T32596,P00024,Fitness Tracker,Electronics,95,11,27/11/2021,Summer,2021,0,760,2
T60431,P00025,Casual Sneakers,Footwear,219,3,20/06/2023,Spring,2023,5,438,2
T20451,P00029,Winter Jacket,Clothing,35,3,18/01/2018,Summer,2018,0,630,2
T49095,P00056,Science Textbook,Books,36,9,26/06/2018,Fall,2018,0,648,1
T10075,P00005,Fitness Tracker,Electronics,54,10,12/09/2020,Spring,2020,20,270,1
T99627,P00041,Gaming Mouse,Accessories,34,7,02/01/2015,Fall,2015,0,646,4
T23344,P00017,Wireless Keyboard,Accessories,88,4,16/04/2017,Spring,2017,5,264,4
T92055,P00041,Portable Fan,Home Decor,35,11,22/07/2016,Summer,2016,0,665,2
T21496,P00034,4K TV,Electronics,26,4,16/06/2022,Fall,2022,5,286,2
T84542,P00045,Denim Jeans,Clothing,143,15,21/03/2015,Summer,2015,10,2145,4
T27742,P00039,Smartwatch,Electronics,57,14,08/11/2021,Spring,2021,20,399,4
T51353,P00002,Soundbar,Electronics,70,9,28/12/2015,Fall,2015,20,420,1
T73998,P00052,Toaster Oven,Home Decor,81,3,23/09/2022,Winter,2022,10,405,1
T13574,P00050,Shorts,Clothing,29,5,24/10/2017,Fall,2017,0,29,1
T44670,P00054,Hiking Boots,Footwear,38,17,12/06/2016,Summer,2016,0,190,1
T44176,P00023,Laptop Stand,Accessories,66,13,10/12/2016,Spring,2016,0,792,3
T24892,P00022,External Hard Drive,Accessories,11,6,19/10/2015,Spring,2015,0,132,3
T32134,P00028,Toaster Oven,Home Decor,80,15,19/06/2020,Fall,2020,0,400,1
T20940,P00015,Science Textbook,Books,90,3,07/01/2019,Fall,2019,10,630,2
T91906,P00006,Air Fryer,Home Decor,25,2,20/05/2016,Winter,2016,10,250,4
T71955,P00011,Formal Suit,Clothing,180,14,22/07/2015,Winter,2015,20,2340,1
T91312,P00044,Biography,Books,40,11,20/04/2022,Spring,2022,0,360,2
T61011,P00001,Dress Shoes,Footwear,254,14,14/06/2023,Spring,2023,0,1524,1
T23291,P00001,Biography,Books,85,14,27/11/2015,Fall,2015,0,85,2
T86724,P00004,Running Shoes,Footwear,241,18,08/10/2020,Spring,2020,0,3615,2
T27111,P00043,Cookbook,Books,21,12,14/12/2023,Summer,2023,0,84,1
T57579,P00034,Leather Loafers,Footwear,45,10,28/03/2018,Fall,2018,0,90,1
T50514,P00030,Shorts,Clothing,161,16,15/01/2017,Winter,2017,0,2576,4
T93369,P00033,HD Webcam,Accessories,76,9,02/05/2023,Fall,2023,20,1444,1
T93402,P00030,Wireless Keyboard,Accessories,44,14,17/07/2015,Fall,2015,15,792,3
T47059,P00012,HD Webcam,Accessories,68,10,03/07/2022,Fall,2022,10,1088,3
T37482,P00036,Mystery Novel,Books,93,15,18/03/2020,Winter,2020,0,1674,1
T38603,P00050,Water Filter Pitcher,Home Decor,65,4,24/01/2018,Spring,2018,5,1040,1
T60626,P00033,Wireless Earbuds,Electronics,23,15,09/11/2021,Summer,2021,0,46,3
T53311,P00046,Gaming Mouse,Accessories,29,9,18/10/2021,Winter,2021,10,261,4
T73897,P00049,Dish Drying Rack,Home Decor,45,5,24/10/2023,Spring,2023,0,540,3
T10899,P00013,Travel Guide,Books,67,9,05/05/2016,Winter,2016,0,871,3
T17842,P00035,Laptop Stand,Accessories,45,19,12/01/2015,Spring,2015,0,315,1
T79288,P00027,Monitor Arm,Electronics,71,8,05/09/2023,Spring,2023,10,781,1
T63527,P00022,LED Desk Lamp,Home Decor,11,4,20/09/2017,Spring,2017,20,22,1
T35052,P00015,Gaming Mouse,Accessories,97,15,18/08/2020,Spring,2020,0,1649,2
T95468,P00055,Children's Book,Books,41,11,14/10/2016,Summer,2016,5,656,2
T75170,P00026,Winter Jacket,Clothing,200,10,15/07/2019,Spring,2019,0,2200,1
T44367,P00013,Gaming Mouse,Accessories,93,9,14/09/2018,Summer,2018,15,744,2
T65650,P00051,4K TV,Electronics,87,7,20/09/2015,Spring,2015,0,1044,2
T33607,P00054,Winter Jacket,Clothing,108,8,01/12/2019,Fall,2019,0,1404,1
T30509,P00052,Soundbar,Electronics,52,12,07/04/2020,Spring,2020,10,416,2
T30975,P00047,Cutting Board,Home Decor,25,13,05/03/2016,Fall,2016,20,225,3
T64172,P00058,Bluetooth Speaker,Electronics,52,17,03/11/2017,Spring,2017,20,624,2
T97453,P00040,Laptop Stand,Accessories,81,14,27/11/2022,Summer,2022,10,810,2
T10905,P00053,Dish Drying Rack,Home Decor,99,3,06/11/2021,Fall,2021,0,495,3
T77524,P00051,Formal Suit,Clothing,17,1,02/03/2023,Summer,2023,0,34,4
T61242,P00029,USB Flash Drive,Accessories,73,2,02/09/2023,Summer,2023,0,1387,1
T12643,P00004,Cordless Vacuum,Home Decor,84,1,21/03/2016,Summer,2016,0,84,1
T78470,P00056,Monitor Arm,Electronics,49,13,27/08/2023,Spring,2023,20,98,4
T40058,P00005,Science Textbook,Books,49,16,08/12/2019,Spring,2019,5,294,1
T20994,P00007,Running Shoes,Footwear,151,12,08/04/2020,Fall,2020,5,2114,3
T76131,P00056,Hiking Boots,Footwear,159,11,15/03/2017,Fall,2017,0,636,2
T19793,P00025,Hoodie,Clothing,174,1,16/01/2020,Spring,2020,5,2262,4
T40190,P00034,Cookbook,Books,66,6,02/05/2021,Winter,2021,15,858,4
T81929,P00019,Shorts,Clothing,103,3,09/11/2017,Winter,2017,20,103,3
T36912,P00008,Toaster Oven,Home Decor,36,19,03/10/2022,Fall,2022,0,108,1
T20249,P00035,Gaming Mouse,Accessories,46,11,04/08/2022,Summer,2022,0,736,3
T17492,P00001,Hiking Boots,Footwear,44,13,06/06/2015,Spring,2015,20,528,1
T66706,P00034,Fiction Novel,Books,96,15,07/05/2018,Spring,2018,0,1536,4
T92355,P00041,Microwave Oven,Home Decor,27,6,22/09/2022,Winter,2022,10,513,2
T81506,P00024,Laptop Stand,Accessories,13,19,27/11/2020,Fall,2020,10,117,1
T85449,P00009,Formal Suit,Clothing,73,3,18/01/2020,Fall,2020,0,584,2
T60791,P00035,VR Headset,Electronics,24,10,06/05/2019,Spring,2019,20,264,2
T63511,P00010,Gaming Mouse,Accessories,17,16,22/12/2022,Fall,2022,30,289,3
T45088,P00051,Wi-Fi Router,Electronics,89,7,28/11/2018,Spring,2018,0,267,4
T11244,P00015,Laptop Stand,Accessories,62,18,24/11/2023,Summer,2023,15,372,1
T50368,P00053,External Hard Drive,Accessories,41,15,05/12/2021,Fall,2021,5,41,1
T75491,P00044,Blender,Home Decor,42,7,21/03/2016,Winter,2016,0,630,4
T36148,P00038,Portable Fan,Home Decor,31,3,25/08/2019,Fall,2019,15,403,4
T30798,P00058,4K TV,Electronics,91,18,28/01/2019,Spring,2019,0,546,1
T48038,P00029,Smartwatch,Electronics,58,2,24/08/2018,Summer,2018,0,174,1
T58843,P00032,Smart Thermostat,Electronics,53,1,07/08/2015,Winter,2015,0,742,4
T27976,P00047,HD Webcam,Accessories,52,9,13/07/2020,Summer,2020,20,728,4
T62849,P00004,Casual Sneakers,Footwear,238,6,18/04/2019,Summer,2019,20,3332,3
T12774,P00036,Dish Drying Rack,Home Decor,39,1,17/09/2016,Winter,2016,0,390,4
T18559,P00041,Wi-Fi Router,Electronics,46,14,07/10/2015,Fall,2015,15,138,1
T82152,P00053,Sweatpants,Clothing,153,4,08/07/2016,Summer,2016,0,1836,2
T42067,P00025,Raincoat,Clothing,52,6,05/06/2021,Winter,2021,0,364,3
T21556,P00036,HD Webcam,Accessories,63,11,10/07/2020,Summer,2020,0,945,3
T61238,P00054,Wireless Keyboard,Accessories,42,7,25/10/2022,Fall,2022,0,672,1
T56078,P00053,Casual Sneakers,Footwear,261,6,20/09/2015,Summer,2015,0,2349,3
T13087,P00042,Monitor Arm,Electronics,41,19,07/05/2022,Fall,2022,0,369,2
T77447,P00017,E-Reader,Electronics,33,16,08/03/2015,Summer,2015,10,561,3
T58665,P00039,Raincoat,Clothing,157,6,16/07/2018,Summer,2018,0,942,3
T62695,P00056,Wireless Keyboard,Accessories,76,19,10/03/2022,Spring,2022,0,1064,3
T98433,P00045,HD Webcam,Accessories,38,8,17/05/2022,Spring,2022,10,304,2
T73599,P00008,Coffee Maker,Home Decor,13,17,09/02/2016,Summer,2016,0,208,3
T35776,P00027,Monitor Arm,Electronics,20,9,15/05/2020,Winter,2020,10,80,1
T64719,P00012,HD Webcam,Accessories,68,2,23/05/2020,Summer,2020,10,816,1
T84298,P00045,Smart Thermostat,Electronics,21,6,01/01/2015,Spring,2015,5,189,2
T22682,P00026,Mechanical Keyboard,Electronics,81,19,25/02/2023,Fall,2023,15,243,3
T79611,P00040,Wireless Earbuds,Electronics,40,11,19/12/2021,Fall,2021,15,600,3
T97944,P00015,Laptop Stand,Accessories,62,9,14/02/2020,Summer,2020,0,434,1
T46302,P00043,External Hard Drive,Accessories,62,16,15/05/2018,Winter,2018,5,434,2
T40480,P00004,Smartphone Case,Accessories,11,6,22/02/2018,Spring,2018,0,121,1
T61558,P00001,Denim Jeans,Clothing,136,9,28/04/2020,Winter,2020,20,2176,2
T12173,P00013,Children's Book,Books,21,3,19/03/2016,Summer,2016,5,84,1
T16333,P00056,Science Textbook,Books,20,3,28/09/2017,Winter,2017,10,180,2
T89062,P00006,Wireless Earbuds,Electronics,40,2,10/09/2023,Winter,2023,20,120,1
T29632,P00035,Monitor Arm,Electronics,57,11,02/08/2018,Summer,2018,10,570,2
T21529,P00025,HD Webcam,Accessories,97,12,02/06/2018,Winter,2018,10,1843,1
T49309,P00018,Hiking Boots,Footwear,95,2,04/02/2015,Winter,2015,0,285,3
T33625,P00005,Wi-Fi Router,Electronics,92,11,26/07/2017,Summer,2017,0,1012,2
T11584,P00011,Toaster Oven,Home Decor,43,2,11/12/2015,Fall,2015,0,516,3
T78531,P00052,Science Textbook,Books,34,2,10/01/2019,Winter,2019,15,578,1
T45393,P00016,Travel Guide,Books,90,5,10/01/2023,Spring,2023,5,1620,3
T53119,P00056,Running Shoes,Footwear,206,19,07/04/2021,Summer,2021,10,1442,1
T86940,P00033,Denim Jeans,Clothing,45,1,18/03/2018,Winter,2018,15,405,3
T89915,P00038,Hiking Boots,Footwear,128,14,19/05/2023,Winter,2023,20,512,2
T87581,P00025,Laptop Stand,Accessories,62,6,27/12/2016,Fall,2016,0,620,1
T70339,P00048,Cordless Vacuum,Home Decor,98,8,07/12/2019,Winter,2019,5,490,3
T44954,P00047,Smart Thermostat,Electronics,96,8,17/10/2017,Summer,2017,10,672,1
T85761,P00017,Wireless Earbuds,Electronics,52,15,25/09/2019,Winter,2019,0,260,1
T33166,P00053,Cookbook,Books,92,11,23/10/2021,Spring,2021,0,92,1
T64135,P00027,Cookbook,Books,49,17,19/02/2022,Winter,2022,15,98,2
T49331,P00040,Dress Shoes,Footwear,123,14,11/01/2016,Fall,2016,10,984,1
T41070,P00005,Fitness Tracker,Electronics,54,8,28/03/2016,Summer,2016,10,378,3
T15782,P00027,Cookbook,Books,49,10,09/07/2016,Summer,2016,0,294,3
T73781,P00008,Wireless Keyboard,Accessories,85,1,15/10/2019,Fall,2019,10,680,4
T78549,P00032,Soundbar,Electronics,27,13,02/12/2021,Winter,2021,0,189,1
T61312,P00011,Fiction Novel,Books,42,12,15/02/2021,Summer,2021,20,714,1
T28171,P00006,Shorts,Clothing,126,6,06/06/2022,Fall,2022,0,756,3
T25860,P00049,Raincoat,Clothing,50,19,14/06/2022,Summer,2022,15,450,1
T98384,P00019,Shorts,Clothing,103,14,14/08/2016,Summer,2016,0,1030,3
T65595,P00036,External Hard Drive,Accessories,61,9,09/11/2022,Summer,2022,20,305,4
T94536,P00014,Hoodie,Clothing,175,14,22/01/2017,Winter,2017,20,1050,2
T67235,P00010,Flip-Flops,Footwear,160,15,07/09/2015,Winter,2015,5,1440,4
T10088,P00041,Smartwatch,Electronics,96,11,15/12/2019,Spring,2019,0,1632,3
T63467,P00014,Casual Sneakers,Footwear,60,3,01/12/2021,Fall,2021,0,420,2
T32901,P00006,Dress Shoes,Footwear,202,3,04/08/2020,Spring,2020,10,2626,4
T89451,P00055,Raincoat,Clothing,77,9,28/04/2017,Winter,2017,0,385,3
T29229,P00030,LED Desk Lamp,Home Decor,26,8,16/12/2021,Fall,2021,20,494,1
T54114,P00011,Travel Guide,Books,59,13,19/05/2023,Winter,2023,0,944,2
T44526,P00050,Bluetooth Speaker,Electronics,98,2,28/02/2022,Spring,2022,0,686,1
T16014,P00017,Wireless Earbuds,Electronics,87,7,17/08/2015,Winter,2015,10,348,4
T83416,P00008,Winter Jacket,Clothing,36,15,28/09/2022,Spring,2022,10,252,3
T47974,P00006,Mystery Novel,Books,86,6,27/09/2019,Winter,2019,0,1032,1
T94967,P00043,Mystery Novel,Books,72,3,16/05/2020,Fall,2020,0,216,4
T13940,P00010,Mechanical Keyboard,Electronics,23,6,22/04/2023,Fall,2023,5,368,1
T70091,P00050,Toaster Oven,Home Decor,16,16,18/03/2022,Fall,2022,30,112,3
T83843,P00056,Fiction Novel,Books,54,5,13/11/2016,Summer,2016,20,810,3
T86733,P00052,Shorts,Clothing,167,2,27/12/2015,Summer,2015,5,1670,2
T45332,P00013,Travel Guide,Books,67,1,20/03/2021,Spring,2021,10,402,2
T41905,P00016,Cordless Vacuum,Home Decor,99,14,27/01/2018,Spring,2018,0,693,1
T89703,P00035,Air Fryer,Home Decor,15,10,07/07/2015,Fall,2015,0,150,1
T99185,P00003,Gaming Mouse,Accessories,23,12,02/04/2021,Spring,2021,0,322,2
T31049,P00016,Blender,Home Decor,87,5,01/10/2018,Spring,2018,10,174,1
T41776,P00037,Dress Shoes,Footwear,109,15,27/12/2023,Spring,2023,15,872,4
T33786,P00060,Laptop Stand,Accessories,23,2,14/03/2020,Fall,2020,10,276,3
T26072,P00034,Formal Suit,Clothing,180,3,04/05/2017,Spring,2017,0,2520,4
T13466,P00051,Hoodie,Clothing,27,17,28/11/2019,Summer,2019,0,27,4
T64034,P00035,Raincoat,Clothing,167,14,25/03/2021,Spring,2021,10,334,1
T78441,P00031,Biography,Books,17,5,07/10/2017,Fall,2017,20,170,1
T59737,P00026,HD Webcam,Accessories,14,18,09/12/2020,Summer,2020,15,140,4
T55557,P00049,Coffee Maker,Home Decor,18,12,21/06/2016,Spring,2016,0,72,3
T64899,P00009,Winter Jacket,Clothing,129,10,15/12/2015,Fall,2015,0,1419,2
T60971,P00025,HD Webcam,Accessories,80,18,09/05/2015,Winter,2015,10,720,3
T58251,P00056,Fiction Novel,Books,73,12,03/06/2022,Summer,2022,0,73,2
T12001,P00025,Shorts,Clothing,64,15,07/10/2019,Fall,2019,15,192,1
T21889,P00004,Cordless Vacuum,Home Decor,84,17,04/04/2017,Summer,2017,0,336,1
T75853,P00002,Monitor Arm,Electronics,100,4,08/03/2015,Fall,2015,0,500,3
T83324,P00001,Flip-Flops,Footwear,66,14,04/07/2021,Summer,2021,10,396,1
T17134,P00015,Air Fryer,Home Decor,74,16,15/08/2015,Summer,2015,15,518,2
T81168,P00037,Hiking Boots,Footwear,263,6,06/09/2018,Winter,2018,0,2630,1
T13104,P00025,Coffee Maker,Home Decor,83,17,22/07/2021,Spring,2021,5,415,4
T51419,P00020,Leather Loafers,Footwear,103,10,18/08/2015,Winter,2015,0,309,2
T40257,P00021,Flip-Flops,Footwear,203,3,10/11/2020,Fall,2020,0,812,2
T76619,P00023,Children's Book,Books,75,17,21/06/2016,Summer,2016,0,825,1
T54737,P00028,Smartwatch,Electronics,47,19,27/10/2016,Fall,2016,15,188,1
T57319,P00027,Monitor Arm,Electronics,67,12,26/09/2023,Spring,2023,5,737,1
T55618,P00005,Smartwatch,Electronics,90,4,17/12/2017,Winter,2017,0,1260,2
T38291,P00050,4K TV,Electronics,44,11,09/06/2015,Spring,2015,0,528,2
T54939,P00036,Winter Jacket,Clothing,75,6,06/01/2016,Fall,2016,0,525,2
T28356,P00020,Cutting Board,Home Decor,37,9,17/07/2015,Winter,2015,0,37,1
T59096,P00035,HD Webcam,Accessories,14,2,04/08/2022,Summer,2022,20,112,1
T52062,P00028,Wireless Earbuds,Electronics,36,12,22/06/2019,Winter,2019,20,468,1
T85549,P00002,Hiking Boots,Footwear,37,10,19/05/2019,Summer,2019,0,333,1
T12764,P00044,Running Shoes,Footwear,243,11,17/08/2015,Summer,2015,0,3645,3
T29259,P00052,Wireless Earbuds,Electronics,22,18,21/01/2018,Spring,2018,0,110,3
T62846,P00003,Science Textbook,Books,28,14,08/10/2023,Spring,2023,0,392,4
T41349,P00033,Self-Help Book,Books,99,4,06/10/2017,Winter,2017,10,99,1
T39433,P00057,Monitor Arm,Electronics,58,6,15/11/2021,Spring,2021,5,232,2
T57246,P00041,Smartphone Case,Accessories,28,8,07/02/2019,Fall,2019,0,140,3
T92069,P00039,Dress Shoes,Footwear,35,15,28/12/2023,Fall,2023,0,595,1
T54183,P00025,Cordless Vacuum,Home Decor,70,10,03/08/2016,Summer,2016,20,980,4
T84290,P00048,Soundbar,Electronics,46,15,13/05/2018,Spring,2018,0,322,1
T46233,P00036,Dress Shoes,Footwear,89,5,14/09/2016,Fall,2016,10,267,2
T71436,P00009,4K TV,Electronics,34,14,12/10/2021,Winter,2021,15,476,1
T37930,P00011,Running Shoes,Footwear,245,3,26/10/2021,Spring,2021,15,4410,4
T67910,P00021,Gaming Mouse,Accessories,83,11,15/01/2016,Summer,2016,0,581,2
T72669,P00019,Toaster Oven,Home Decor,23,8,28/05/2017,Winter,2017,15,253,2
T87540,P00038,Flip-Flops,Footwear,197,12,19/02/2016,Winter,2016,0,2955,4
T84609,P00004,Cutting Board,Home Decor,84,7,20/03/2021,Spring,2021,15,756,1
T16559,P00047,Monitor Arm,Electronics,14,10,07/01/2021,Spring,2021,20,56,1
