TransactionID,ProductID,ProductName,Category,Price,QuantitySold,SaleDate,Season,Year,DiscountApplied,TransactionAmount,CustomerLoyalty
T73905,P00050,Razer DeathAdder V3 Mouse,Electronics,296,19,24/10/2019,Summer,2019,0,5624,4
T19639,P00049,Valve Steam Deck Handheld,Electronics,18,15,30/08/2018,Winter,2017,0,270,1
T68765,P00011,HP Spectre x360 14 Laptop,Electronics,43,3,06/08/2016,Spring,2018,0,129,1
T21194,P00039,Ultimate Ears MEGABOOM 3 Speaker,Electronics,200,6,05/09/2019,Summer,2023,10,1200,4
T79796,P00012,Ultimate Ears MEGABOOM 3 Speaker,Electronics,156,9,02/02/2017,Summer,2021,0,1404,4
T59602,P00036,Panasonic Lumix GH6 Camera,Electronics,52,7,27/01/2020,Spring,2015,0,364,2
T53154,P00042,Ultimate Ears MEGABOOM 3 Speaker,Electronics,91,12,10/06/2016,Spring,2021,0,1092,3
T93250,P00048,Razer DeathAdder V3 Mouse,Electronics,96,19,13/04/2018,Winter,2015,5,1824,1
T34424,P00032,Cuisinart Precision Stand Mixer,Home Decor,52,2,01/06/2021,Summer,2021,0,104,1
T48043,P00002,Nanoleaf Shapes Smart Light Panels,Home Decor,62,17,11/11/2023,Winter,2016,0,1054,2
T23625,P00025,Ultimate Ears MEGABOOM 3 Speaker,Electronics,147,8,12/07/2022,Winter,2018,0,1176,2
T16325,P01000,Levi’s 501 Original Fit Jeans,Clothing,119,19,15/06/2023,Winter,2022,0,2261,3
T75446,P00043,Ultimate Ears MEGABOOM 3 Speaker,Electronics,168,14,27/08/2022,Fall,2021,5,2352,3
T99544,P00044,Keurig K-Supreme Plus Coffee Maker,Home Decor,23,17,25/08/2022,Fall,2016,0,391,4
T19440,P00020,Roborock S7 MaxV Ultra Vacuum,Home Decor,37,11,03/07/2017,Fall,2020,10,407,3
T97720,P00019,Garmin Forerunner 965,Electronics,45,18,03/04/2020,Spring,2021,0,810,3
T56142,P00002,Shark FlexStyle Air Styling System,Home Decor,167,9,21/09/2019,Summer,2023,0,1503,2
T28378,P00017,Arlo Pro 5S 2K Security Camera,Home Decor,52,4,07/08/2022,Spring,2023,0,208,3
T39114,P00034,Google Pixel Buds Pro,Electronics,96,11,21/04/2019,Summer,2015,0,1056,1
T20512,P00049,Shark FlexStyle Air Styling System,Home Decor,50,11,11/01/2018,Summer,2017,20,550,4
T45063,P00006,Philips Wiz Smart LED Bulbs,Home Decor,48,9,10/10/2019,Spring,2016,0,432,2
T47710,P00007,Nanoleaf Shapes Smart Light Panels,Home Decor,83,14,04/12/2022,Fall,2018,0,1162,1
T95444,P00028,Shark FlexStyle Air Styling System,Home Decor,141,19,28/05/2020,Spring,2020,10,2679,2
T96449,P00025,Keurig K-Supreme Plus Coffee Maker,Home Decor,34,15,09/10/2017,Spring,2022,0,510,1
T52966,P03006,Brave New World,Books,37,5,18/12/2020,Autumn,2018,0,185,3
T34010,P00014,Insta360 X3 Action Camera,Electronics,35,7,17/02/2022,Winter,2017,5,245,1
T75463,P00027,HP Spectre x360 14 Laptop,Electronics,64,13,07/12/2022,Fall,2023,0,832,3
T21210,P00001,Cuisinart Precision Stand Mixer,Home Decor,43,19,24/04/2017,Summer,2015,0,817,2
T32158,P00026,Panasonic Lumix GH6 Camera,Electronics,81,7,02/09/2019,Winter,2022,0,567,3
T73101,P00050,Nanoleaf Shapes Smart Light Panels,Home Decor,39,11,02/02/2021,Spring,2018,10,429,3
T15843,P00006,Razer DeathAdder V3 Mouse,Electronics,287,4,18/10/2015,Fall,2023,10,1148,4
T21624,P00053,Kobo Clara 2E E-Reader,Electronics,47,2,14/04/2021,Spring,2019,15,94,2
T96619,P00015,Keurig K-Supreme Plus Coffee Maker,Home Decor,62,19,25/02/2022,Winter,2016,0,1178,4
T28438,P00039,Ultimate Ears MEGABOOM 3 Speaker,Electronics,136,7,14/12/2015,Winter,2015,0,952,1
T60184,P00057,Acer Swift Edge 16 Laptop,Electronics,58,18,10/04/2023,Winter,2018,0,1044,1
T51138,P00031,Kobo Clara 2E E-Reader,Electronics,98,16,07/07/2023,Winter,2021,0,1568,3
T10754,P00042,Ultimate Ears MEGABOOM 3 Speaker,Electronics,91,15,17/11/2017,Summer,2019,0,1365,2
T33330,P00042,Garmin Forerunner 965,Electronics,60,2,17/08/2021,Spring,2021,0,120,1
T60949,P00059,Roborock S7 MaxV Ultra Vacuum,Home Decor,46,8,26/05/2015,Spring,2018,0,368,3
T19763,P00020,Panasonic Lumix GH6 Camera,Electronics,34,11,20/07/2018,Fall,2019,0,374,1
T73430,P00002,Shark FlexStyle Air Styling System,Home Decor,75,6,18/03/2022,Spring,2021,0,450,3
T19094,P00050,Razer DeathAdder V3 Mouse,Electronics,141,6,19/12/2017,Fall,2015,20,846,4
T16523,P00045,HP Spectre x360 14 Laptop,Electronics,93,17,29/01/2019,Fall,2020,5,1581,4
T81398,P00022,Razer DeathAdder V3 Mouse,Electronics,126,11,04/06/2019,Summer,2022,15,1386,2
T90782,P00050,Nanoleaf Shapes Smart Light Panels,Home Decor,55,5,27/12/2021,Spring,2015,20,275,1
T30907,P00009,Razer DeathAdder V3 Mouse,Electronics,171,3,06/01/2019,Spring,2016,0,513,4
T20529,P00033,Bowers & Wilkins PX7 S2 Headphones,Electronics,77,2,18/05/2021,Spring,2022,0,154,2
T93320,P00039,Keurig K-Supreme Plus Coffee Maker,Home Decor,93,12,23/05/2017,Summer,2015,15,1116,4
T69118,P00024,De'Longhi Dinamica Espresso Machine,Home Decor,95,5,07/02/2021,Spring,2019,0,475,4
T63076,P00048,Philips Wiz Smart LED Bulbs,Home Decor,31,9,11/02/2015,Fall,2019,15,279,4
T83845,P00029,Shark FlexStyle Air Styling System,Home Decor,132,19,25/11/2022,Spring,2015,0,2508,1
T31468,P00052,Bowers & Wilkins PX7 S2 Headphones,Electronics,19,7,04/11/2020,Spring,2019,0,133,4
T82761,P00059,HP Spectre x360 14 Laptop,Electronics,29,7,28/06/2023,Summer,2017,20,203,1
T19676,P00023,Honeywell Home T9 Smart Thermostat,Home Decor,15,19,16/03/2021,Spring,2016,0,285,1
T22476,P00042,HP Spectre x360 14 Laptop,Electronics,43,16,24/04/2023,Winter,2015,5,688,2
T15468,P00014,Insta360 X3 Action Camera,Electronics,35,10,12/01/2016,Fall,2021,0,350,3
T10715,P00049,Ultimate Ears MEGABOOM 3 Speaker,Electronics,145,4,02/07/2019,Winter,2015,10,580,3
T65823,P00023,Cuisinart Precision Stand Mixer,Home Decor,14,11,11/04/2022,Fall,2021,0,154,3
T53736,P00039,Keurig K-Supreme Plus Coffee Maker,Home Decor,93,15,08/10/2018,Summer,2017,0,1395,1
T13822,P00040,Insta360 X3 Action Camera,Electronics,180,4,10/02/2022,Spring,2023,0,720,2
T45395,P00022,Nanoleaf Shapes Smart Light Panels,Home Decor,11,11,06/07/2017,Fall,2018,0,121,2
T33570,P00053,Insta360 X3 Action Camera,Electronics,75,15,10/01/2021,Summer,2020,0,1125,4
T64865,P00012,Philips Wiz Smart LED Bulbs,Home Decor,93,7,02/12/2020,Summer,2022,0,651,2
T45915,P00043,Google Pixel Buds Pro,Electronics,92,11,14/05/2020,Fall,2019,10,1012,3
T52352,P00034,Honeywell Home T9 Smart Thermostat,Home Decor,40,1,22/03/2018,Spring,2022,15,40,4
T70501,P00052,Ninja Foodi 9-in-1 Cooker,Home Decor,109,1,12/12/2016,Winter,2022,10,109,4
T51160,P00005,HP Spectre x360 14 Laptop,Electronics,80,18,09/05/2015,Fall,2020,0,1440,1
T82988,P00009,Nanoleaf Shapes Smart Light Panels,Home Decor,96,10,14/05/2016,Winter,2017,10,960,4
T29245,P00023,Garmin Forerunner 965,Electronics,31,1,27/03/2023,Spring,2022,0,31,1
T93541,P00019,Roborock S7 MaxV Ultra Vacuum,Home Decor,91,16,22/02/2021,Summer,2015,0,1456,1
T32512,P00003,Polar Grit X Pro Smartwatch,Electronics,32,1,27/07/2020,Spring,2023,0,32,1
T22821,P00040,Arlo Pro 5S 2K Security Camera,Home Decor,40,7,10/05/2016,Summer,2018,0,280,3
T54795,P00032,Cuisinart Precision Stand Mixer,Home Decor,52,18,24/07/2018,Spring,2015,10,936,4
T84455,P00005,Garmin Forerunner 965,Electronics,60,18,19/08/2021,Summer,2017,10,1080,2
T41056,P00021,Keurig K-Supreme Plus Coffee Maker,Home Decor,73,5,28/02/2015,Winter,2016,30,365,3
T92444,P00003,Ninja Foodi 9-in-1 Cooker,Home Decor,181,1,02/08/2023,Fall,2019,0,181,1
T86871,P00033,Cuisinart Precision Stand Mixer,Home Decor,82,14,25/07/2016,Fall,2016,10,1148,3
T84417,P00019,Garmin Forerunner 965,Electronics,45,2,24/06/2022,Spring,2019,10,90,2
T99537,P00007,Nanoleaf Shapes Smart Light Panels,Home Decor,14,6,15/09/2015,Fall,2015,10,84,1
T59505,P00054,Insta360 X3 Action Camera,Electronics,21,2,21/06/2019,Fall,2022,0,42,1
T86638,P00003,Garmin Forerunner 965,Electronics,87,10,07/09/2019,Winter,2019,20,870,2
T22227,P00014,De'Longhi Dinamica Espresso Machine,Home Decor,52,1,21/01/2018,Spring,2019,0,52,1
T88533,P00019,Insta360 X3 Action Camera,Electronics,33,8,09/08/2022,Spring,2022,10,264,3
T67043,P00009,Philips Wiz Smart LED Bulbs,Home Decor,34,9,08/10/2016,Winter,2019,15,306,1
T43833,P00047,Panasonic Lumix GH6 Camera,Electronics,62,10,05/02/2016,Fall,2021,10,620,2
T79644,P00012,Shark FlexStyle Air Styling System,Home Decor,57,9,19/03/2020,Summer,2021,0,513,3
T38118,P00005,Bowers & Wilkins PX7 S2 Headphones,Electronics,56,4,01/11/2021,Summer,2017,0,224,1
T29492,P00050,Insta360 X3 Action Camera,Electronics,42,5,20/06/2015,Fall,2015,0,210,1
T81233,P00012,Acer Swift Edge 16 Laptop,Electronics,61,19,29/09/2020,Fall,2021,0,1159,2
T99025,P00022,Shark FlexStyle Air Styling System,Home Decor,32,6,05/09/2019,Fall,2016,30,192,1
T16715,P00020,Keurig K-Supreme Plus Coffee Maker,Home Decor,41,6,27/06/2016,Fall,2020,0,246,3
T60853,P00017,De'Longhi Dinamica Espresso Machine,Home Decor,80,16,01/12/2015,Winter,2015,20,1280,1
T94278,P00046,De'Longhi Dinamica Espresso Machine,Home Decor,16,12,16/06/2015,Winter,2022,10,192,1
T49495,P00005,Cuisinart Precision Stand Mixer,Home Decor,35,16,26/05/2018,Winter,2019,0,560,1
T50445,P00025,Razer DeathAdder V3 Mouse,Electronics,219,8,20/07/2020,Winter,2022,5,1752,4
T20023,P00014,Nanoleaf Shapes Smart Light Panels,Home Decor,46,2,21/06/2015,Fall,2019,20,92,2
T35537,P00052,Ninja Foodi 9-in-1 Cooker,Home Decor,109,5,03/05/2023,Winter,2022,0,545,2
T19840,P00007,Shark FlexStyle Air Styling System,Home Decor,95,10,27/05/2018,Winter,2021,0,950,4
T77418,P00028,Valve Steam Deck Handheld,Electronics,79,8,29/03/2015,Fall,2023,0,632,1
T72908,P00010,Roborock S7 MaxV Ultra Vacuum,Home Decor,16,14,24/05/2023,Summer,2020,5,224,1
T73384,P00033,Razer DeathAdder V3 Mouse,Electronics,189,8,11/05/2023,Fall,2022,0,1512,4
T67121,P00012,Acer Swift Edge 16 Laptop,Electronics,61,19,28/05/2016,Fall,2015,30,1159,2
T24822,P00033,Bowers & Wilkins PX7 S2 Headphones,Electronics,77,6,26/05/2022,Winter,2016,10,462,3
T35347,P00054,Razer DeathAdder V3 Mouse,Electronics,211,5,31/12/2018,Winter,2016,5,1055,3
T23480,P00049,Honeywell Home T9 Smart Thermostat,Home Decor,51,3,28/07/2021,Winter,2018,20,153,1
T44730,P00026,Insta360 X3 Action Camera,Electronics,155,1,12/05/2023,Summer,2015,0,155,2
T20456,P00026,Insta360 X3 Action Camera,Electronics,155,17,25/07/2021,Winter,2018,0,2635,3
T78967,P00025,Insta360 X3 Action Camera,Electronics,76,6,08/12/2016,Winter,2018,5,456,4
T34435,P00001,Garmin Forerunner 965,Electronics,100,9,31/10/2019,Spring,2023,0,900,1
T43420,P00014,Kobo Clara 2E E-Reader,Electronics,22,15,17/01/2015,Fall,2023,0,330,1
T92647,P00029,Cuisinart Precision Stand Mixer,Home Decor,87,15,30/06/2019,Summer,2020,0,1305,4
T41960,P00047,Cuisinart Precision Stand Mixer,Home Decor,67,1,17/09/2019,Fall,2016,0,67,3
T41676,P00051,Nanoleaf Shapes Smart Light Panels,Home Decor,15,10,03/10/2022,Spring,2021,20,150,3
T18938,P00009,Insta360 X3 Action Camera,Electronics,56,17,30/12/2017,Spring,2021,0,952,4
T77499,P00045,Roborock S7 MaxV Ultra Vacuum,Home Decor,33,8,10/02/2017,Fall,2015,10,264,1
T29754,P00051,Philips Wiz Smart LED Bulbs,Home Decor,87,3,10/12/2018,Winter,2020,0,261,1
T98365,P00059,HP Spectre x360 14 Laptop,Electronics,32,5,14/12/2020,Fall,2015,0,160,3
T37137,P00006,Nanoleaf Shapes Smart Light Panels,Home Decor,54,4,08/06/2021,Spring,2022,0,216,1
T35451,P00037,Philips Wiz Smart LED Bulbs,Home Decor,28,9,27/10/2022,Summer,2021,0,252,4
T59571,P00015,Insta360 X3 Action Camera,Electronics,154,4,16/09/2020,Fall,2015,0,616,1
T89721,P00012,Kobo Clara 2E E-Reader,Electronics,84,18,17/04/2022,Summer,2017,30,1512,3
T72442,P00019,De'Longhi Dinamica Espresso Machine,Home Decor,65,4,16/04/2018,Fall,2015,15,260,2
T70934,P00002,Ninja Foodi 9-in-1 Cooker,Home Decor,170,14,08/09/2018,Winter,2023,0,2380,4
T14960,P00036,Shark FlexStyle Air Styling System,Home Decor,19,12,26/11/2015,Fall,2020,0,228,2
T22028,P00045,Razer DeathAdder V3 Mouse,Electronics,201,19,15/01/2016,Spring,2020,0,3819,4
T93417,P00018,Shark FlexStyle Air Styling System,Home Decor,125,12,27/10/2023,Spring,2018,0,1500,2
T64189,P00034,Philips Wiz Smart LED Bulbs,Home Decor,69,17,27/09/2016,Winter,2022,0,1173,2
T25864,P00003,Garmin Forerunner 965,Electronics,87,13,05/05/2019,Fall,2022,0,1131,2
T27934,P00044,Philips Wiz Smart LED Bulbs,Home Decor,100,2,27/12/2021,Winter,2021,0,200,4
T21845,P00033,Razer DeathAdder V3 Mouse,Electronics,189,3,20/04/2019,Winter,2017,10,567,1
T88602,P00005,Garmin Forerunner 965,Electronics,60,3,17/10/2019,Spring,2016,20,180,2
T95120,P00054,HP Spectre x360 14 Laptop,Electronics,57,7,01/04/2015,Spring,2016,0,399,1
T29238,P00047,Cuisinart Precision Stand Mixer,Home Decor,58,6,19/02/2019,Winter,2015,0,348,1
T67989,P00024,De'Longhi Dinamica Espresso Machine,Home Decor,95,1,24/03/2021,Fall,2020,10,95,3
T23287,P00026,Nanoleaf Shapes Smart Light Panels,Home Decor,88,1,14/05/2021,Summer,2017,20,88,4
T16456,P00039,Arlo Pro 5S 2K Security Camera,Home Decor,68,15,27/07/2023,Winter,2018,0,1020,1
T94853,P00001,Shark FlexStyle Air Styling System,Home Decor,60,7,01/04/2022,Fall,2022,15,420,3
T88633,P00042,Acer Swift Edge 16 Laptop,Electronics,41,6,21/03/2022,Spring,2020,0,246,1
T95912,P00033,HP Spectre x360 14 Laptop,Electronics,18,11,26/12/2023,Fall,2018,10,198,2
T93977,P00002,Garmin Forerunner 965,Electronics,60,9,07/03/2022,Winter,2023,10,540,3
T50756,P00007,HP Spectre x360 14 Laptop,Electronics,39,12,17/09/2023,Summer,2020,0,468,1
T32372,P00034,Insta360 X3 Action Camera,Electronics,150,2,14/02/2023,Spring,2018,15,300,4
T24610,P00029,Philips Wiz Smart LED Bulbs,Home Decor,23,3,13/03/2015,Summer,2019,0,69,3
T29634,P00021,Insta360 X3 Action Camera,Electronics,183,11,10/07/2018,Spring,2020,0,2013,1
T65110,P00045,Polar Grit X Pro Smartwatch,Electronics,28,11,29/03/2017,Winter,2016,0,308,2
T61990,P00052,Keurig K-Supreme Plus Coffee Maker,Home Decor,64,8,10/11/2019,Summer,2019,15,512,4
T91271,P00056,Keurig K-Supreme Plus Coffee Maker,Home Decor,20,7,14/09/2020,Summer,2023,0,140,1
T66986,P00006,Nanoleaf Shapes Smart Light Panels,Home Decor,54,19,03/12/2020,Summer,2020,5,1026,1
T70192,P00022,Keurig K-Supreme Plus Coffee Maker,Home Decor,51,8,11/02/2015,Summer,2023,0,408,3
T76381,P00015,Ninja Foodi 9-in-1 Cooker,Home Decor,64,8,20/02/2023,Spring,2016,0,512,3
T29597,P00009,Ultimate Ears MEGABOOM 3 Speaker,Electronics,91,7,20/12/2015,Winter,2016,0,637,2
T97074,P00014,Insta360 X3 Action Camera,Electronics,35,13,01/05/2019,Fall,2015,5,455,4
T35920,P00024,Keurig K-Supreme Plus Coffee Maker,Home Decor,85,4,07/06/2015,Spring,2019,0,340,2
T65851,P00036,Valve Steam Deck Handheld,Electronics,71,7,30/09/2016,Fall,2018,0,497,2
T18379,P00047,Acer Swift Edge 16 Laptop,Electronics,14,3,02/04/2017,Fall,2023,0,42,2
T74357,P00033,Garmin Forerunner 965,Electronics,47,8,05/06/2016,Fall,2023,10,376,4
T60196,P00029,Keurig K-Supreme Plus Coffee Maker,Home Decor,44,4,08/04/2023,Winter,2019,0,176,1
T77153,P00028,Shark FlexStyle Air Styling System,Home Decor,143,15,15/04/2021,Spring,2022,0,2145,4
T96747,P00014,Ultimate Ears MEGABOOM 3 Speaker,Electronics,95,4,12/04/2018,Fall,2019,5,380,3
T25956,P00030,Insta360 X3 Action Camera,Electronics,73,10,06/11/2021,Winter,2019,0,730,1
T67350,P00002,Garmin Forerunner 965,Electronics,60,7,04/03/2020,Spring,2017,0,420,2
T75401,P00018,Shark FlexStyle Air Styling System,Home Decor,125,1,23/03/2018,Spring,2021,20,125,4
T80760,P00023,Garmin Forerunner 965,Electronics,31,10,23/08/2023,Winter,2018,10,310,4
T18434,P00030,Razer DeathAdder V3 Mouse,Electronics,242,18,30/04/2023,Spring,2018,0,4356,3
T43579,P00039,Ultimate Ears MEGABOOM 3 Speaker,Electronics,200,7,30/03/2016,Summer,2021,20,1400,1
T32024,P00050,Insta360 X3 Action Camera,Electronics,42,18,11/08/2015,Summer,2015,10,756,2
T58652,P00034,Philips Wiz Smart LED Bulbs,Home Decor,26,6,12/04/2018,Fall,2021,0,156,1
T21536,P00034,Philips Wiz Smart LED Bulbs,Home Decor,14,16,27/01/2019,Winter,2018,0,224,1
T84607,P00057,Valve Steam Deck Handheld,Electronics,26,17,31/05/2022,Spring,2019,0,442,2
T53688,P00051,Nanoleaf Shapes Smart Light Panels,Home Decor,15,15,13/02/2021,Spring,2021,0,225,1
T95067,P00008,Garmin Forerunner 965,Electronics,16,13,11/09/2015,Winter,2015,20,208,3
T54985,P00041,Garmin Forerunner 965,Electronics,46,12,23/11/2019,Fall,2022,5,552,2
T15559,P00025,Ultimate Ears MEGABOOM 3 Speaker,Electronics,147,6,11/11/2016,Fall,2019,20,882,2
T85359,P00034,Nanoleaf Shapes Smart Light Panels,Home Decor,64,2,23/02/2017,Winter,2016,0,128,3
T16945,P00019,Keurig K-Supreme Plus Coffee Maker,Home Decor,16,3,01/09/2017,Fall,2021,0,48,1
T29218,P00008,Garmin Forerunner 965,Electronics,16,5,23/03/2017,Fall,2018,0,80,4
T83519,P00050,Arlo Pro 5S 2K Security Camera,Home Decor,42,19,08/03/2023,Winter,2016,5,798,1
T92150,P00033,Razer DeathAdder V3 Mouse,Electronics,189,13,16/03/2020,Fall,2017,0,2457,1
T30978,P00048,Garmin Forerunner 965,Electronics,68,3,12/08/2023,Winter,2016,0,204,2
T52488,P00031,Arlo Pro 5S 2K Security Camera,Home Decor,19,2,11/04/2018,Spring,2020,0,38,4
T51028,P00008,Kobo Clara 2E E-Reader,Electronics,82,16,09/02/2015,Winter,2018,10,1312,1
T14470,P00009,Shark FlexStyle Air Styling System,Home Decor,145,10,08/07/2022,Summer,2017,5,1450,1
T82770,P00039,Bowers & Wilkins PX7 S2 Headphones,Electronics,44,6,31/08/2021,Summer,2015,15,264,2
T50831,P00037,Bowers & Wilkins PX7 S2 Headphones,Electronics,96,16,06/06/2015,Spring,2019,0,1536,2
T29486,P00050,HP Spectre x360 14 Laptop,Electronics,16,10,01/10/2019,Summer,2021,0,160,4
T32442,P00015,Keurig K-Supreme Plus Coffee Maker,Home Decor,55,11,09/12/2016,Summer,2022,15,605,2
T88091,P00012,Shark FlexStyle Air Styling System,Home Decor,57,4,29/09/2023,Winter,2020,0,228,4
T57779,P00031,Cuisinart Precision Stand Mixer,Home Decor,66,2,23/07/2021,Spring,2015,0,132,1
T66301,P00020,Roborock S7 MaxV Ultra Vacuum,Home Decor,37,9,17/02/2018,Winter,2022,10,333,2
T51143,P00026,Razer DeathAdder V3 Mouse,Electronics,262,19,13/02/2020,Summer,2018,30,4978,3
T66362,P00034,Philips Wiz Smart LED Bulbs,Home Decor,14,3,17/05/2019,Spring,2017,20,42,2
T42020,P00041,Garmin Forerunner 965,Electronics,46,15,24/06/2018,Fall,2021,0,690,1
T88201,P00007,HP Spectre x360 14 Laptop,Electronics,39,4,22/01/2018,Winter,2018,0,156,1
T95913,P00050,Acer Swift Edge 16 Laptop,Electronics,43,13,30/04/2019,Summer,2023,0,559,1
T85141,P00018,Roborock S7 MaxV Ultra Vacuum,Home Decor,17,2,10/01/2023,Fall,2015,10,34,1
T52793,P00031,Polar Grit X Pro Smartwatch,Electronics,80,6,16/10/2022,Spring,2022,20,480,3
T13034,P00059,HP Spectre x360 14 Laptop,Electronics,32,17,06/11/2018,Winter,2020,5,544,1
T50299,P00003,Cuisinart Precision Stand Mixer,Home Decor,44,10,19/10/2020,Summer,2017,0,440,2
T12734,P00055,Garmin Forerunner 965,Electronics,41,2,26/03/2017,Winter,2023,0,82,1
T45820,P00044,Insta360 X3 Action Camera,Electronics,180,15,18/07/2021,Winter,2019,15,2700,2
T34720,P00050,Polar Grit X Pro Smartwatch,Electronics,18,11,27/02/2022,Summer,2019,0,198,2
T27939,P00033,Bowers & Wilkins PX7 S2 Headphones,Electronics,87,13,09/10/2023,Winter,2017,15,1131,1
T34591,P00050,Nanoleaf Shapes Smart Light Panels,Home Decor,55,9,20/10/2015,Spring,2020,0,495,2
T96846,P00004,Razer DeathAdder V3 Mouse,Electronics,238,18,18/05/2023,Spring,2020,0,4284,2
T83056,P00047,Panasonic Lumix GH6 Camera,Electronics,72,14,29/07/2019,Summer,2021,0,1008,3
T43524,P00058,Honeywell Home T9 Smart Thermostat,Home Decor,51,5,01/11/2020,Winter,2021,0,255,1
T88056,P00048,Arlo Pro 5S 2K Security Camera,Home Decor,90,2,07/03/2021,Spring,2016,0,180,3
T83218,P00021,Ultimate Ears MEGABOOM 3 Speaker,Electronics,81,11,01/04/2016,Winter,2018,0,891,4
T31231,P00031,Keurig K-Supreme Plus Coffee Maker,Home Decor,41,12,18/04/2021,Fall,2018,0,492,2
T65130,P00053,HP Spectre x360 14 Laptop,Electronics,63,2,04/03/2018,Summer,2018,0,126,1
T33259,P00059,Bowers & Wilkins PX7 S2 Headphones,Electronics,79,12,24/04/2016,Summer,2016,10,948,4
T29620,P00005,Bowers & Wilkins PX7 S2 Headphones,Electronics,56,17,29/10/2016,Summer,2022,10,952,3
T84553,P00026,Ninja Foodi 9-in-1 Cooker,Home Decor,35,14,18/02/2021,Fall,2022,10,490,2
T68023,P00027,Keurig K-Supreme Plus Coffee Maker,Home Decor,63,11,09/10/2022,Fall,2015,20,693,4
T69543,P00019,Insta360 X3 Action Camera,Electronics,33,13,15/07/2018,Spring,2021,0,429,4
T98857,P00026,Nanoleaf Shapes Smart Light Panels,Home Decor,88,2,26/04/2021,Summer,2022,0,176,4
T81625,P00050,Shark FlexStyle Air Styling System,Home Decor,109,13,19/08/2021,Winter,2016,15,1417,3
T81907,P00005,De'Longhi Dinamica Espresso Machine,Home Decor,54,4,16/03/2022,Fall,2020,0,216,1
T89976,P00035,Polar Grit X Pro Smartwatch,Electronics,24,7,03/05/2022,Winter,2015,0,168,2
T22163,P00042,Acer Swift Edge 16 Laptop,Electronics,41,9,30/12/2022,Fall,2020,0,369,1
T31027,P00024,De'Longhi Dinamica Espresso Machine,Home Decor,95,6,13/02/2021,Fall,2021,0,570,1
T61268,P00048,Razer DeathAdder V3 Mouse,Electronics,276,14,25/10/2015,Summer,2021,20,3864,3
T79772,P00023,Nanoleaf Shapes Smart Light Panels,Home Decor,61,19,13/01/2018,Summer,2021,5,1159,1
T57551,P00060,De'Longhi Dinamica Espresso Machine,Home Decor,36,2,23/06/2017,Winter,2022,20,72,2
T67746,P00017,Shark FlexStyle Air Styling System,Home Decor,88,15,21/06/2016,Summer,2015,0,1320,1
T15087,P00040,Arlo Pro 5S 2K Security Camera,Home Decor,50,15,17/11/2022,Winter,2017,10,750,1
T71551,P00052,HP Spectre x360 14 Laptop,Electronics,18,16,31/03/2023,Winter,2015,0,288,1
T71090,P00032,Garmin Forerunner 965,Electronics,67,3,22/05/2022,Summer,2019,0,201,4
T76708,P00015,Panasonic Lumix GH6 Camera,Electronics,61,17,04/08/2022,Summer,2015,10,1037,1
T91261,P00007,Insta360 X3 Action Camera,Electronics,190,18,06/03/2015,Spring,2018,10,3420,2
T18458,P00049,Insta360 X3 Action Camera,Electronics,144,1,13/03/2023,Summer,2017,0,144,1
T82473,P00002,Keurig K-Supreme Plus Coffee Maker,Home Decor,25,11,26/12/2021,Winter,2021,0,275,1
T15515,P00045,Ninja Foodi 9-in-1 Cooker,Home Decor,113,12,08/09/2015,Spring,2015,0,1356,2
T85456,P00027,Acer Swift Edge 16 Laptop,Electronics,20,4,21/03/2021,Fall,2017,10,80,3
T58281,P00041,Arlo Pro 5S 2K Security Camera,Home Decor,88,17,19/08/2020,Fall,2021,0,1496,4
T80404,P00027,HP Spectre x360 14 Laptop,Electronics,64,12,29/05/2018,Fall,2019,30,768,2
T72898,P00033,Bowers & Wilkins PX7 S2 Headphones,Electronics,63,5,23/10/2023,Spring,2015,20,315,1
T23970,P00011,Roborock S7 MaxV Ultra Vacuum,Home Decor,56,8,13/04/2018,Summer,2019,0,448,4
T61707,P00055,Roborock S7 MaxV Ultra Vacuum,Home Decor,99,6,12/04/2018,Spring,2023,0,594,1
T85071,P00045,Bowers & Wilkins PX7 S2 Headphones,Electronics,21,7,30/12/2015,Summer,2022,20,147,1
T21860,P00001,Garmin Forerunner 965,Electronics,100,18,08/04/2016,Summer,2018,20,1800,4
T38683,P00039,Keurig K-Supreme Plus Coffee Maker,Home Decor,34,1,10/06/2018,Summer,2016,0,34,1
T32526,P00007,Google Pixel Buds Pro,Electronics,72,15,27/10/2015,Winter,2019,0,1080,2
T50703,P00060,Keurig K-Supreme Plus Coffee Maker,Home Decor,23,6,13/06/2023,Spring,2021,0,138,1
T28571,P00023,Keurig K-Supreme Plus Coffee Maker,Home Decor,57,4,21/09/2022,Fall,2020,15,228,4
T19128,P00042,Honeywell Home T9 Smart Thermostat,Home Decor,79,18,04/11/2018,Winter,2022,15,1422,2
T26021,P00042,Kobo Clara 2E E-Reader,Electronics,36,3,26/10/2017,Winter,2022,0,108,2
T85288,P00051,Nanoleaf Shapes Smart Light Panels,Home Decor,15,18,18/05/2017,Spring,2019,5,270,1
T61766,P00040,Garmin Forerunner 965,Electronics,73,17,22/10/2020,Summer,2018,0,1241,2
T74646,P00018,Honeywell Home T9 Smart Thermostat,Home Decor,74,12,09/03/2015,Winter,2023,0,888,1
T26376,P00007,Honeywell Home T9 Smart Thermostat,Home Decor,24,10,09/08/2017,Winter,2021,0,240,2
T69031,P00008,Kobo Clara 2E E-Reader,Electronics,82,15,05/11/2015,Winter,2021,10,1230,1
