TransactionID,ProductID,ProductName,Category,Price,QuantitySold,SaleDate,Season,Year,DiscountApplied,TransactionAmount,CustomerLoyalty
T68705,P00014,Dress Shoes,Footwear,76.70694039,15,24/08/2021,Fall,2021,10,1150.604106,1
T92008,P00058,Shorts,Clothing,90.77061683,8,24/05/2019,Fall,2019,0,726.1649346,1
T30834,P00043,4K TV,Electronics,12.29314902,13,26/02/2017,Summer,2017,0,159.8109373,1
T98839,P00014,Dish Drying Rack,Home Decor,29.77947255,15,02/05/2015,Spring,2015,0,446.6920883,4
T57279,P00012,Science Textbook,Books,72.28607358,4,27/03/2015,Winter,2015,0,289.1442943,3
T34844,P00046,Gaming Mouse,Accessories,28.14579089,7,19/07/2018,Winter,2018,0,197.0205362,1
T38088,P00056,Casual Sneakers,Footwear,39.82592619,3,18/08/2020,Fall,2020,0,119.4777786,1
T62919,P00034,Cookbook,Books,65.59355993,12,07/01/2015,Spring,2015,20,787.1227192,1
T45763,P00044,Fiction Novel,Books,56.65193115,16,21/10/2022,Summer,2022,10,906.4308984,4
T10429,P00004,Casual Sneakers,Footwear,237.4736318,4,18/06/2018,Fall,2018,20,949.8945272,1
T31198,P00038,Mystery Novel,Books,96.39417284,11,14/09/2023,Winter,2023,0,1060.335901,2
T75536,P00058,Fitness Tracker,Electronics,15.13157896,17,15/03/2019,Spring,2019,0,257.2368423,4
T76090,P00018,Sweatpants,Clothing,22.21304267,6,11/12/2020,Fall,2020,0,133.278256,1
T53735,P00019,Cookbook,Books,98.84773432,17,16/10/2023,Spring,2023,0,1680.411483,1
T84415,P00045,Laptop Stand,Accessories,68.03630899,16,14/05/2017,Winter,2017,0,1088.580944,1
T99718,P00043,Smart Thermostat,Electronics,74.38334857,1,08/03/2020,Winter,2020,10,74.38334857,1
T76067,P00033,Leather Loafers,Footwear,51.53255543,5,30/05/2015,Winter,2015,0,257.6627772,2
T32433,P00051,Sweatpants,Clothing,27.91534781,11,11/07/2018,Spring,2018,10,307.0688259,2
T20020,P00050,Hoodie,Clothing,44.64691488,14,13/06/2023,Winter,2023,0,625.0568083,2
T22598,P00014,Winter Jacket,Clothing,94.03118652,18,29/12/2022,Fall,2022,10,1692.561357,1
T69426,P00046,Smart Thermostat,Electronics,19.91585645,13,15/02/2017,Fall,2017,0,258.9061339,1
T53678,P00009,Smartwatch,Electronics,60.53823128,4,12/12/2017,Spring,2017,0,242.1529251,1
T56396,P00013,HD Webcam,Accessories,10.02996711,15,17/10/2021,Fall,2021,0,150.4495067,2
T72001,P00043,Cookbook,Books,20.28210677,5,13/09/2019,Winter,2019,0,101.4105339,1
T48769,P00012,Fiction Novel,Books,14.79968134,4,15/01/2020,Winter,2020,0,59.19872536,1
T76239,P00036,Dress Shoes,Footwear,88.74400738,5,20/06/2018,Fall,2018,0,443.7200369,1
T11791,P00015,Wireless Keyboard,Accessories,48.66412728,6,07/03/2020,Summer,2020,20,291.9847637,3
T44778,P00053,Portable Fan,Home Decor,74.33534781,13,23/06/2020,Summer,2020,0,966.3595215,1
T90438,P00014,Travel Guide,Books,21.94197506,4,15/11/2017,Spring,2017,0,87.76790024,2
T48846,P00054,Flip-Flops,Footwear,227.9386073,19,08/12/2015,Spring,2015,20,4330.833539,1
T65834,P00017,Raincoat,Clothing,23.08925365,9,25/06/2023,Summer,2023,0,207.8032829,1
T88748,P00018,Hiking Boots,Footwear,146.1797639,12,11/03/2023,Spring,2023,0,1754.157167,2
T87897,P00060,Hoodie,Clothing,137.1122103,1,21/02/2023,Summer,2023,0,137.1122103,1
T67891,P00002,Winter Jacket,Clothing,196.0249299,20,21/07/2015,Summer,2015,10,3920.498598,1
T61005,P00041,Wi-Fi Router,Electronics,45.6132839,1,14/04/2022,Fall,2022,0,45.6132839,3
T50842,P00047,Shorts,Clothing,128.9472484,12,30/10/2019,Summer,2019,0,1547.366981,3
T26939,P00034,Formal Suit,Clothing,179.8008023,9,15/04/2015,Summer,2015,0,1618.207221,1
T57439,P00027,Science Textbook,Books,53.14796507,19,10/06/2017,Winter,2017,10,1009.811336,2
T12029,P00040,Toaster Oven,Home Decor,33.51171978,1,25/06/2023,Fall,2023,0,33.51171978,2
T39115,P00033,Wireless Earbuds,Electronics,22.33899521,12,06/06/2022,Winter,2022,20,268.0679425,1
T86891,P00041,Formal Suit,Clothing,148.7264869,5,27/08/2015,Fall,2015,0,743.6324345,3
T60435,P00016,External Hard Drive,Accessories,97.27927419,5,25/02/2021,Winter,2021,0,486.396371,1
T39876,P00014,Sweatpants,Clothing,174.4357574,1,26/11/2017,Fall,2017,0,174.4357574,1
T47784,P00015,Flip-Flops,Footwear,81.16626269,2,22/06/2022,Spring,2022,0,162.3325254,3
T20435,P00002,Travel Guide,Books,36.01911285,17,22/03/2020,Spring,2020,10,612.3249185,1
T22445,P00038,Denim Jeans,Clothing,141.44243,17,17/10/2020,Summer,2020,0,2404.52131,2
T15853,P00043,Dish Drying Rack,Home Decor,69.92249144,15,14/09/2023,Spring,2023,10,1048.837372,1
T65440,P00034,USB Flash Drive,Accessories,34.51875426,7,22/04/2021,Spring,2021,0,241.6312798,2
T62919,P00020,Running Shoes,Footwear,89.45687056,17,29/03/2020,Fall,2020,20,1520.7668,1
T20243,P00006,External Hard Drive,Accessories,19.35439863,11,15/02/2022,Spring,2022,10,212.8983849,1
T63633,P00026,LED Desk Lamp,Home Decor,87.2605953,9,17/12/2015,Fall,2015,10,785.3453577,4
T21227,P00032,Laptop Stand,Accessories,14.48644552,2,28/08/2023,Winter,2023,0,28.97289104,1
T70918,P00022,Science Textbook,Books,17.98670499,19,28/01/2023,Spring,2023,10,341.7473948,1
T93070,P00053,Smartwatch,Electronics,31.49668318,13,18/05/2018,Winter,2018,0,409.4568813,1
T33305,P00059,Wireless Keyboard,Accessories,89.88924956,15,10/11/2023,Winter,2023,0,1348.338743,1
T10745,P00015,4K TV,Electronics,39.96463244,14,22/04/2017,Summer,2017,10,559.5048542,1
T16502,P00040,Fitness Tracker,Electronics,74.39999462,1,08/01/2019,Spring,2019,0,74.39999462,1
T16713,P00050,LED Desk Lamp,Home Decor,38.71627794,11,28/05/2021,Summer,2021,10,425.8790573,1
T27053,P00001,Leather Loafers,Footwear,116.6758255,17,31/03/2022,Summer,2022,0,1983.489034,2
T93264,P00009,Wi-Fi Router,Electronics,76.50789363,1,09/03/2020,Winter,2020,0,76.50789363,2
T38717,P00050,Children's Book,Books,32.6487534,19,19/04/2017,Spring,2017,0,620.3263146,1
T75193,P00059,T-Shirt,Clothing,180.9006088,9,08/08/2015,Winter,2015,0,1628.105479,1
T16367,P00007,VR Headset,Electronics,60.52795102,6,31/05/2021,Spring,2021,30,363.1677061,2
T60217,P00044,Dress Shoes,Footwear,172.9037206,11,15/08/2015,Winter,2015,0,1901.940927,2
T62353,P00054,Science Textbook,Books,33.82770116,16,06/04/2022,Spring,2022,0,541.2432186,1
T56852,P00020,VR Headset,Electronics,85.15849061,10,25/03/2022,Fall,2022,0,851.5849061,4
T40220,P00007,T-Shirt,Clothing,120.9586669,13,29/11/2023,Fall,2023,10,1572.46267,1
T25606,P00001,Toaster Oven,Home Decor,23.99648931,10,12/08/2017,Spring,2017,0,239.9648931,1
T90790,P00042,Flip-Flops,Footwear,81.73201524,13,22/03/2021,Spring,2021,0,1062.516198,1
T19159,P00012,E-Reader,Electronics,52.14303179,3,19/04/2021,Winter,2021,20,156.4290954,4
T57266,P00040,Laptop Stand,Accessories,80.16776402,1,03/03/2017,Spring,2017,0,80.16776402,1
T52942,P00024,Fitness Tracker,Electronics,94.53657463,3,28/11/2021,Winter,2021,0,283.6097239,2
T73861,P00008,Formal Suit,Clothing,137.7472466,6,22/08/2017,Fall,2017,0,826.4834796,1
T77931,P00052,T-Shirt,Clothing,108.6365012,5,24/07/2017,Summer,2017,0,543.182506,1
T70373,P00015,Hoodie,Clothing,61.38541584,12,02/02/2021,Winter,2021,0,736.6249901,1
T45825,P00044,HD Webcam,Accessories,70.55811644,9,18/11/2023,Spring,2023,0,635.023048,3
T65873,P00015,Dish Drying Rack,Home Decor,98.40157803,1,25/07/2022,Spring,2022,20,98.40157803,1
T31632,P00038,Shorts,Clothing,103.101158,1,22/04/2021,Spring,2021,0,103.101158,1
T28628,P00021,Mystery Novel,Books,24.5927691,2,11/01/2017,Summer,2017,10,49.1855382,1
T44436,P00027,Monitor Arm,Electronics,19.30065233,7,14/08/2017,Summer,2017,0,135.1045663,3
T48890,P00034,Smart Thermostat,Electronics,95.2124771,8,17/01/2023,Spring,2023,0,761.6998168,1
T87868,P00034,Sweatpants,Clothing,70.34554037,11,16/10/2022,Summer,2022,0,773.8009441,4
T99866,P00025,Raincoat,Clothing,71.4973667,15,23/03/2017,Summer,2017,0,1072.460501,3
T63921,P00045,Shorts,Clothing,104.0182369,5,22/07/2019,Fall,2019,20,520.0911845,2
T44403,P00022,Denim Jeans,Clothing,184.930332,4,27/07/2019,Spring,2019,20,739.721328,1
T70821,P00045,Hoodie,Clothing,92.52518436,6,18/02/2017,Summer,2017,0,555.1511062,1
T98816,P00037,Mystery Novel,Books,30.09064527,1,10/06/2020,Fall,2020,0,30.09064527,4
T26776,P00012,4K TV,Electronics,24.68178235,3,12/10/2019,Winter,2019,0,74.04534705,1
T31465,P00028,Running Shoes,Footwear,150.6792265,15,04/12/2023,Fall,2023,10,2260.188398,1
T37811,P00048,Water Filter Pitcher,Home Decor,82.06096922,5,20/05/2019,Spring,2019,0,410.3048461,1
T89515,P00003,Running Shoes,Footwear,105.1219113,20,25/12/2015,Winter,2015,0,2102.438226,4
T87150,P00034,External Hard Drive,Accessories,64.27074452,16,07/08/2022,Spring,2022,0,1028.331912,1
T18711,P00013,Gaming Mouse,Accessories,92.95711101,7,22/04/2020,Summer,2020,0,650.6997771,1
T64460,P00042,Hoodie,Clothing,149.889861,17,09/02/2018,Summer,2018,0,2548.127637,4
T58122,P00021,Soundbar,Electronics,67.24387049,8,30/11/2022,Fall,2022,0,537.9509639,3
T49452,P00047,Running Shoes,Footwear,299.463206,2,25/11/2021,Summer,2021,30,598.926412,2
T57910,P00017,Wireless Earbuds,Electronics,51.0679121,8,23/05/2020,Winter,2020,10,408.5432968,1
T97961,P00056,Monitor Arm,Electronics,48.2475136,5,03/03/2023,Summer,2023,0,241.237568,4
T43518,P00030,Laptop Stand,Accessories,42.41258795,19,02/06/2015,Summer,2015,0,805.8391711,1
T91509,P00058,Shorts,Clothing,81.90126498,14,19/03/2021,Fall,2021,20,1146.61771,3
T86028,P00035,Monitor Arm,Electronics,34.81931896,1,23/01/2019,Winter,2019,0,34.81931896,4
T24950,P00031,Dress Shoes,Footwear,294.6732844,6,05/07/2021,Winter,2021,0,1768.039706,2
T32271,P00016,Microwave Oven,Home Decor,88.37038309,1,18/01/2021,Winter,2021,20,88.37038309,3
T51038,P00016,Self-Help Book,Books,38.50057045,17,31/07/2023,Winter,2023,10,654.5096977,2
T44502,P00037,Dress Shoes,Footwear,108.9379873,18,29/07/2023,Fall,2023,30,1960.883771,1
T41258,P00028,Hiking Boots,Footwear,53.47184648,3,27/02/2017,Winter,2017,20,160.4155394,2
T31568,P00032,Hoodie,Clothing,177.2507092,9,30/06/2022,Spring,2022,20,1595.256383,1
T12739,P00026,Portable Fan,Home Decor,43.45894457,19,10/09/2017,Fall,2017,0,825.7199468,1
T50077,P00043,External Hard Drive,Accessories,61.53538529,3,08/08/2018,Winter,2018,0,184.6061559,1
T81202,P00034,Denim Jeans,Clothing,181.5698798,6,24/08/2023,Fall,2023,0,1089.419279,1
T87021,P00007,Portable Fan,Home Decor,46.72905836,6,26/11/2021,Winter,2021,0,280.3743502,3
T35823,P00002,Smartphone Case,Accessories,48.72570636,1,28/06/2023,Fall,2023,0,48.72570636,1
T97604,P00054,Microwave Oven,Home Decor,73.08468451,19,09/11/2015,Spring,2015,0,1388.609006,1
T86185,P00009,USB Flash Drive,Accessories,48.80659665,12,16/08/2021,Winter,2021,0,585.6791598,1
T63682,P00017,Raincoat,Clothing,87.66043989,6,22/07/2017,Summer,2017,0,525.9626393,4
T39707,P00029,Running Shoes,Footwear,297.4450409,8,19/02/2015,Fall,2015,0,2379.560327,1
T39492,P00009,Winter Jacket,Clothing,128.2847208,14,19/08/2015,Winter,2015,0,1795.986091,2
T96144,P00056,Hiking Boots,Footwear,95.9003562,5,15/10/2017,Spring,2017,0,479.501781,1
T91466,P00034,4K TV,Electronics,13.57897332,2,22/07/2019,Summer,2019,0,27.15794664,4
T17267,P00039,Smart Thermostat,Electronics,43.49416854,4,22/08/2023,Summer,2023,0,173.9766742,4
T47516,P00002,Raincoat,Clothing,166.9320203,2,20/11/2018,Spring,2018,0,333.8640406,1
T26617,P00014,Microwave Oven,Home Decor,42.74816146,9,07/11/2017,Winter,2017,0,384.7334531,1
T83471,P00057,USB Flash Drive,Accessories,43.59962732,1,15/12/2019,Spring,2019,0,43.59962732,3
T73655,P00024,Travel Guide,Books,80.12629058,19,18/03/2023,Fall,2023,20,1522.399521,1
T38985,P00015,Laptop Stand,Accessories,54.05199911,13,31/12/2023,Spring,2023,0,702.6759884,2
T72278,P00005,Smartwatch,Electronics,89.64052935,3,02/07/2022,Winter,2022,0,268.9215881,1
T92275,P00026,Electric Kettle,Home Decor,63.1122181,4,25/04/2019,Fall,2019,0,252.4488724,1
T59281,P00028,Formal Suit,Clothing,59.5192905,12,14/04/2021,Summer,2021,0,714.231486,1
T84620,P00059,Microwave Oven,Home Decor,61.14446689,7,21/06/2023,Spring,2023,0,428.0112682,1
T25075,P00032,Bluetooth Speaker,Electronics,10.36015083,16,28/02/2015,Fall,2015,0,165.7624133,1
T11038,P00056,E-Reader,Electronics,38.11576372,11,14/06/2020,Summer,2020,0,419.2734009,1
T61770,P00008,T-Shirt,Clothing,53.47118299,9,29/07/2023,Winter,2023,0,481.2406469,1
T92014,P00021,Children's Book,Books,68.876907,19,09/10/2017,Fall,2017,0,1308.661233,2
T49475,P00059,Formal Suit,Clothing,40.16713795,8,10/12/2018,Spring,2018,0,321.3371036,2
T22091,P00046,Gaming Mouse,Accessories,36.10877021,8,04/06/2019,Fall,2019,0,288.8701617,1
T47046,P00002,Fitness Tracker,Electronics,38.00135152,14,11/10/2015,Winter,2015,0,532.0189213,1
T98948,P00018,Gaming Mouse,Accessories,30.01208079,8,25/02/2020,Summer,2020,0,240.0966463,1
T78688,P00053,Leather Loafers,Footwear,67.3944555,4,08/07/2017,Summer,2017,0,269.577822,2
T88151,P00038,Fitness Tracker,Electronics,85.19832652,14,05/07/2015,Spring,2015,10,1192.776571,1
T49310,P00012,Children's Book,Books,71.4987618,5,08/06/2017,Summer,2017,0,357.493809,4
T72631,P00056,External Hard Drive,Accessories,53.57057779,1,31/03/2023,Winter,2023,10,53.57057779,1
T58828,P00056,Self-Help Book,Books,91.79872986,19,10/08/2022,Winter,2022,0,1744.175867,4
T90353,P00011,Raincoat,Clothing,20.46726632,6,12/09/2023,Fall,2023,20,122.8035979,1
T76915,P00026,Sweatpants,Clothing,78.81296315,4,01/01/2023,Winter,2023,0,315.2518526,1
T67133,P00018,USB Flash Drive,Accessories,84.10453458,6,31/08/2023,Summer,2023,0,504.6272075,1
T55059,P00013,Travel Guide,Books,66.54600951,7,05/04/2022,Fall,2022,0,465.8220666,1
T48366,P00055,Cutting Board,Home Decor,98.3518691,10,13/12/2017,Summer,2017,0,983.518691,1
T63984,P00049,Sweatpants,Clothing,189.7352608,2,24/12/2023,Summer,2023,30,379.4705216,1
T44164,P00039,Cookbook,Books,25.2948242,2,20/10/2021,Winter,2021,0,50.5896484,2
T71102,P00030,Shorts,Clothing,194.8175945,6,03/02/2019,Spring,2019,0,1168.905567,1
T29429,P00031,Shorts,Clothing,189.9239354,6,14/11/2015,Fall,2015,0,1139.543612,2
T88529,P00029,Fiction Novel,Books,98.45922625,8,31/07/2017,Spring,2017,0,787.67381,4
T46844,P00038,Cordless Vacuum,Home Decor,69.46754994,1,02/09/2018,Winter,2018,0,69.46754994,1
T93595,P00057,Gaming Mouse,Accessories,33.95330238,18,14/05/2020,Summer,2020,20,611.1594428,1
T18647,P00028,Denim Jeans,Clothing,38.95067287,18,21/10/2020,Spring,2020,0,701.1121117,1
T87834,P00006,Formal Suit,Clothing,121.8439611,5,03/03/2019,Summer,2019,0,609.2198055,1
T71766,P00033,HD Webcam,Accessories,37.57152774,4,21/06/2021,Spring,2021,10,150.286111,1
T48726,P00006,Laptop Stand,Accessories,70.01428094,11,14/01/2020,Summer,2020,0,770.1570903,2
T50697,P00034,Hoodie,Clothing,114.8964946,13,01/08/2022,Summer,2022,0,1493.65443,4
T63602,P00036,Denim Jeans,Clothing,87.62903917,19,11/01/2018,Spring,2018,0,1664.951744,1
T41553,P00028,Wireless Earbuds,Electronics,26.36399452,8,19/02/2021,Summer,2021,0,210.9119562,4
T32353,P00008,HD Webcam,Accessories,64.11251777,13,18/03/2017,Spring,2017,0,833.462731,4
T75826,P00008,Wireless Keyboard,Accessories,84.63075665,18,08/02/2018,Spring,2018,20,1523.35362,3
T25742,P00034,Digital Camera,Electronics,64.94703002,3,14/10/2017,Winter,2017,0,194.8410901,1
T25304,P00031,LED Desk Lamp,Home Decor,56.06536277,8,31/01/2018,Winter,2018,10,448.5229022,1
T41642,P00035,Laptop Stand,Accessories,44.94161056,3,05/12/2020,Fall,2020,30,134.8248317,2
T69181,P00014,Winter Jacket,Clothing,99.6297377,1,28/08/2020,Fall,2020,0,99.6297377,1
T51332,P00059,Biography,Books,99.05875814,15,11/02/2015,Spring,2015,0,1485.881372,1
T80815,P00039,Shorts,Clothing,153.6886729,5,09/04/2023,Fall,2023,0,768.4433645,1
T57101,P00025,Wi-Fi Router,Electronics,48.75035176,1,27/02/2018,Spring,2018,20,48.75035176,1
T30687,P00007,Running Shoes,Footwear,150.75651,18,09/09/2021,Summer,2021,20,2713.61718,2
T20732,P00019,Hoodie,Clothing,107.4319214,9,06/12/2023,Fall,2023,0,966.8872926,1
T61161,P00037,4K TV,Electronics,69.33827749,5,23/11/2020,Fall,2020,0,346.6913875,2
T22515,P00049,USB Flash Drive,Accessories,51.93624108,6,11/12/2022,Summer,2022,0,311.6174465,2
T92678,P00007,Portable Fan,Home Decor,71.75612066,5,14/04/2020,Summer,2020,10,358.7806033,1
T97762,P00043,Cookbook,Books,39.6269026,4,15/09/2020,Spring,2020,0,158.5076104,1
T19215,P00057,Gaming Mouse,Accessories,46.95756688,17,23/10/2018,Spring,2018,0,798.278637,2
T82153,P00044,External Hard Drive,Accessories,87.76478122,4,03/06/2023,Winter,2023,30,351.0591249,1
T67711,P00044,Biography,Books,39.60150892,11,27/07/2023,Fall,2023,0,435.6165981,1
T83639,P00059,Bluetooth Speaker,Electronics,96.79930599,2,31/10/2020,Summer,2020,0,193.598612,1
T56787,P00022,External Hard Drive,Accessories,31.75118341,12,29/07/2019,Spring,2019,0,381.0142009,1
T20027,P00046,Denim Jeans,Clothing,100.7807539,18,08/03/2022,Fall,2022,0,1814.05357,1
T13263,P00033,Biography,Books,81.76678534,8,26/06/2019,Spring,2019,0,654.1342827,1
T67095,P00058,Soundbar,Electronics,25.70194159,17,20/01/2017,Winter,2017,20,436.933007,3
T55430,P00028,Running Shoes,Footwear,90.08838214,14,30/07/2017,Summer,2017,0,1261.23735,1
T95845,P00014,Fiction Novel,Books,61.77366901,2,10/02/2017,Spring,2017,0,123.547338,3
T91246,P00026,Blender,Home Decor,36.56482708,1,03/11/2017,Summer,2017,0,36.56482708,1
T83054,P00006,Fitness Tracker,Electronics,48.0092792,4,20/09/2022,Summer,2022,10,192.0371168,2
T64602,P00022,Mechanical Keyboard,Electronics,63.48214048,15,07/01/2023,Fall,2023,0,952.2321072,2
T87147,P00017,E-Reader,Electronics,32.5946192,11,27/11/2017,Fall,2017,0,358.5408112,1
T40598,P00030,External Hard Drive,Accessories,24.68261292,11,20/05/2020,Winter,2020,0,271.5087421,2
T28064,P00048,Soundbar,Electronics,45.8707049,5,16/12/2017,Spring,2017,0,229.3535245,1
T73491,P00019,Sweatpants,Clothing,30.1748516,4,13/10/2021,Summer,2021,0,120.6994064,1
T72939,P00001,Shorts,Clothing,112.4515567,5,14/06/2017,Fall,2017,10,562.2577835,1
T99014,P00045,Smart Thermostat,Electronics,20.70780935,15,15/01/2017,Winter,2017,0,310.6171403,2
T98116,P00008,Winter Jacket,Clothing,35.85514844,5,13/02/2018,Winter,2018,10,179.2757422,1
T52674,P00033,Toaster Oven,Home Decor,17.2196019,14,26/12/2018,Spring,2018,20,241.0744266,2
T45516,P00050,Casual Sneakers,Footwear,295.4520597,5,21/04/2021,Winter,2021,20,1477.260299,3
T88700,P00031,Microwave Oven,Home Decor,42.24981646,9,07/07/2015,Fall,2015,0,380.2483481,2
T56486,P00001,Raincoat,Clothing,75.82099944,2,28/06/2022,Summer,2022,20,151.6419989,1
T35618,P00055,Flip-Flops,Footwear,50.19873183,7,20/11/2023,Fall,2023,30,351.3911228,2
T54411,P00007,Fiction Novel,Books,62.70770914,10,22/12/2021,Fall,2021,0,627.0770914,1
T39329,P00036,HD Webcam,Accessories,62.72939911,15,06/04/2023,Summer,2023,10,940.9409867,4
T20854,P00050,LED Desk Lamp,Home Decor,54.44252446,4,22/01/2022,Fall,2022,10,217.7700978,1
T52595,P00049,Fiction Novel,Books,37.99181325,5,14/04/2017,Fall,2017,0,189.9590663,1
T77623,P00028,Toaster Oven,Home Decor,38.84530543,8,12/08/2015,Fall,2015,0,310.7624434,2
T65260,P00041,Flip-Flops,Footwear,142.1902623,10,04/10/2017,Summer,2017,0,1421.902623,4
T65806,P00057,HD Webcam,Accessories,40.76092949,17,24/11/2022,Winter,2022,0,692.9358013,1
T72443,P00034,Water Filter Pitcher,Home Decor,70.79655879,10,22/07/2023,Fall,2023,0,707.9655879,2
T46110,P00054,Wireless Keyboard,Accessories,41.57544083,13,11/10/2023,Summer,2023,0,540.4807308,2
T77161,P00013,Travel Guide,Books,49.19138963,16,28/08/2021,Spring,2021,10,787.0622341,1
T45127,P00030,External Hard Drive,Accessories,10.35656508,13,31/01/2022,Summer,2022,30,134.635346,3
T70591,P00024,Water Filter Pitcher,Home Decor,33.02378229,7,06/03/2020,Summer,2020,0,231.166476,2
T15940,P00060,T-Shirt,Clothing,25.38783399,20,14/04/2015,Summer,2015,20,507.7566798,1
T69075,P00026,Science Textbook,Books,91.99191689,4,23/11/2021,Winter,2021,10,367.9676676,1
T49698,P00004,4K TV,Electronics,39.01768605,12,25/04/2017,Spring,2017,0,468.2122326,3
T38864,P00038,Coffee Maker,Home Decor,48.34767373,17,11/02/2023,Fall,2023,0,821.9104534,1
T60134,P00001,Biography,Books,84.46088425,12,18/05/2017,Summer,2017,0,1013.530611,1
T56823,P00052,USB Flash Drive,Accessories,25.01100737,8,08/03/2021,Winter,2021,20,200.088059,2
T62293,P00016,Blender,Home Decor,86.52779286,2,24/06/2022,Summer,2022,0,173.0555857,1
T79526,P00003,Digital Camera,Electronics,31.74741533,8,27/08/2021,Summer,2021,0,253.9793226,1
T58056,P00034,Hoodie,Clothing,123.9720099,4,29/08/2015,Spring,2015,0,495.8880396,1
T77162,P00001,Running Shoes,Footwear,213.5615545,19,23/08/2023,Fall,2023,0,4057.669536,1
T65623,P00041,Electric Kettle,Home Decor,64.68741952,15,17/10/2023,Winter,2023,0,970.3112928,1
T14261,P00015,Casual Sneakers,Footwear,182.3740719,3,09/09/2021,Winter,2021,10,547.1222157,1
T38627,P00023,Science Textbook,Books,28.18742165,6,18/07/2022,Winter,2022,0,169.1245299,1
T28438,P00040,Children's Book,Books,72.01669007,6,15/05/2015,Winter,2015,0,432.1001404,1
T87573,P00041,Microwave Oven,Home Decor,26.81926408,10,18/10/2020,Summer,2020,0,268.1926408,1
T20087,P00036,Science Textbook,Books,60.15228509,9,19/11/2022,Winter,2022,0,541.3705658,2
T61860,P00031,Casual Sneakers,Footwear,203.0910069,9,16/02/2017,Spring,2017,0,1827.819062,2
T14434,P00046,Blender,Home Decor,90.87248624,10,16/02/2020,Spring,2020,0,908.7248624,1
T63335,P00038,4K TV,Electronics,50.51708434,20,27/07/2017,Summer,2017,10,1010.341687,1
T38977,P00032,Biography,Books,79.77999039,6,16/07/2017,Winter,2017,10,478.6799423,1
T78478,P00033,Toaster Oven,Home Decor,25.07774395,12,22/09/2017,Spring,2017,20,300.9329274,2
T58679,P00041,Hoodie,Clothing,43.89634857,5,04/03/2018,Winter,2018,0,219.4817429,1
T25989,P00045,HD Webcam,Accessories,57.23182123,10,08/04/2019,Winter,2019,0,572.3182123,1
T79363,P00026,Gaming Mouse,Accessories,63.67066886,4,18/04/2019,Summer,2019,20,254.6826754,1
T78493,P00040,Dish Drying Rack,Home Decor,36.5438339,1,30/08/2017,Fall,2017,0,36.5438339,4
T71573,P00015,Travel Guide,Books,66.03469497,16,30/04/2020,Summer,2020,0,1056.55512,1
T15554,P00049,Raincoat,Clothing,49.80573735,3,28/06/2018,Winter,2018,0,149.4172121,1
T42328,P00028,Raincoat,Clothing,55.51457618,8,25/05/2015,Summer,2015,30,444.1166094,1
T88988,P00013,Casual Sneakers,Footwear,43.5099443,10,18/11/2023,Spring,2023,0,435.099443,2
T16097,P00034,Smartwatch,Electronics,77.23005275,9,19/10/2015,Fall,2015,0,695.0704748,4
T66955,P00005,Smart Thermostat,Electronics,55.62936733,15,18/12/2022,Spring,2022,30,834.44051,1
T89251,P00030,Formal Suit,Clothing,117.9039793,6,21/05/2022,Fall,2022,0,707.4238758,1
T14193,P00041,Science Textbook,Books,41.88161788,2,22/10/2020,Fall,2020,0,83.76323576,1
T32933,P00022,Soundbar,Electronics,85.34889193,15,29/06/2015,Winter,2015,10,1280.233379,1
T19751,P00009,Casual Sneakers,Footwear,170.2406672,7,29/04/2019,Summer,2019,10,1191.68467,1
T57169,P00006,Dress Shoes,Footwear,33.19794878,18,16/08/2015,Fall,2015,0,597.563078,1
T12984,P00025,Science Textbook,Books,16.68686844,14,28/03/2017,Summer,2017,0,233.6161582,2
T43143,P00022,Mystery Novel,Books,72.636237,19,14/06/2023,Winter,2023,0,1380.088503,1
T55776,P00027,Cookbook,Books,49.35302553,13,23/10/2019,Spring,2019,0,641.5893319,1
T62336,P00059,Flip-Flops,Footwear,93.56239679,9,14/09/2019,Winter,2019,0,842.0615711,1
T34694,P00020,Bluetooth Speaker,Electronics,70.8812411,12,06/07/2022,Summer,2022,10,850.5748932,3
T90280,P00014,Casual Sneakers,Footwear,59.62177227,11,21/10/2020,Spring,2020,0,655.839495,2
T64135,P00060,External Hard Drive,Accessories,87.24220286,12,09/05/2017,Fall,2017,0,1046.906434,1
T57045,P00058,Water Filter Pitcher,Home Decor,32.55507873,3,06/06/2015,Winter,2015,0,97.66523619,1
T58250,P00037,Dress Shoes,Footwear,124.3997561,14,10/11/2023,Summer,2023,0,1741.596585,1
T14165,P00027,Monitor Arm,Electronics,66.93792727,3,23/07/2018,Spring,2018,0,200.8137818,2
T35789,P00004,Smartphone Case,Accessories,10.0926384,1,10/11/2015,Summer,2015,0,10.0926384,2
T87628,P00001,Smartphone Case,Accessories,52.54737529,13,25/07/2017,Winter,2017,0,683.1158788,3
T19293,P00026,Wireless Keyboard,Accessories,90.48240294,3,06/03/2017,Winter,2017,10,271.4472088,1
T57560,P00043,Mystery Novel,Books,71.23740771,16,19/08/2022,Spring,2022,0,1139.798523,4
T83378,P00011,Soundbar,Electronics,44.91103284,17,31/05/2015,Spring,2015,0,763.4875583,4
T68205,P00059,Formal Suit,Clothing,137.1785192,19,27/07/2021,Summer,2021,10,2606.391865,3
T29766,P00031,Water Filter Pitcher,Home Decor,94.29124824,13,30/09/2017,Spring,2017,0,1225.786227,1
